,DEPARTAMENTO,MUNICIPIO,CODIGO REGISTRO,FECHA REGISTRO,CAEB_SEP,CIRC,NOMBRE DE LA UNIDAD
8970,LA PAZ,EL ALTO,0101041095,2018-04-13,15411,4,"""PANADERIA SAN MIGUEL"""
8971,TARIJA,CERCADO,0601010281,2018-04-14,15521,3,VIÑEDOS Y BODEGAS CAMPOS DE SOLANA
8972,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011175,2018-04-16,15512,2,INDUSTRIAS LURI S.R.L.
8973,ORURO,ORURO,0401010840,2018-04-16,15411,4,"PANADERIA ""SANTA ELENA"""
8974,LA PAZ,EL ALTO,0201043596,2018-04-17,15419,4,ELABORACION Y VENTAS DE SALTEÑAS Y PLATOS VARIOS LA CASA DE LA MIMI
8975,TARIJA,CERCADO,0601010283,2018-04-17,15512,3,SOCIEDAD AGROINDUSTRIAL DEL VALLE
8976,LA PAZ,EL ALTO,0201043601,2018-04-18,15419,4,PANADERIA CACERES
8977,LA PAZ,EL ALTO,0201042207,2018-04-18,17120,4,LAVANDERÍA CHUQUISACA
8978,LA PAZ,EL ALTO,0201043600,2018-04-18,15411,4,"PANADERIA ""LIMA"""
8979,LA PAZ,EL ALTO,0201043601,2018-04-18,15411,4,PANADERIA CACERES
8980,LA PAZ,EL ALTO,0201043598,2018-04-18,15419,4,MADAGASCAR
8981,LA PAZ,EL ALTO,0201043599,2018-04-18,28920,4,RECALIFICADORA RIOS DIESEL GAS
8982,LA PAZ,EL ALTO,0201043604,2018-04-19,15131,4,"ELABORACION DE ESCABECHE ""MARQEEN"""
8983,ORURO,ORURO,0401010416,2018-04-19,29130,4,TORNERIA RIVEROS
8984,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201043603,2018-04-19,15313,4,"""MOLINO EL MAIZAL"""
8985,LA PAZ,EL ALTO,0201043604,2018-04-19,15499,4,"ELABORACION DE ESCABECHE ""MARQEEN"""
8986,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201043603,2018-04-19,15312,4,"""MOLINO EL MAIZAL"""
8987,BENI,TRINIDAD,0801010145,2018-04-19,20220,4,CARPINTERIA CHAVEZ
8988,COCHABAMBA,SACABA,0310010585,2018-04-20,26950,4,VIGUETAS PRETENSADAS VIGA TRON
8989,BENI,TRINIDAD,0801010148,2018-04-20,20220,4,CARPINTERIA NAVALA
8990,ORURO,ORURO,0401010841,2018-04-20,28110,4,"TALLER DE SOLDADURA ""OMARIN"""
8991,LA PAZ,EL ALTO,0201043607,2018-04-23,37100,4,AZTREZA ENERGEA SRL
8992,LA PAZ,EL ALTO,0201043607,2018-04-23,37200,4,AZTREZA ENERGEA SRL
8993,COCHABAMBA,COCHABAMBA,0301011024,2018-04-23,37200,4,BRICOLAN BOLIVIA SRL
8994,LA PAZ,EL ALTO,0201043605,2018-04-24,28920,4,B.J.G.
8995,COCHABAMBA,COCHABAMBA,0301011025,2018-04-24,24241,3,COMEDICA BOLIVIA SR.L.
8996,COCHABAMBA,COCHABAMBA,0301011025,2018-04-24,24290,3,COMEDICA BOLIVIA SR.L.
8997,LA PAZ,EL ALTO,0201043606,2018-04-24,28920,4,"Taller de conversión de vehículos a GNV ""MEGAGAS S.R.L."""
8998,COCHABAMBA,COCHABAMBA,0301011025,2018-04-24,24242,3,COMEDICA BOLIVIA SR.L.
8999,BENI,TRINIDAD,0801010149,2018-04-24,20220,4,NUEVA TRINIDAD CARPINTERIA
9000,COCHABAMBA,COCHABAMBA,0301011027,2018-04-24,22210,4,IMPENTA LIVE GRAPHICS
9001,LA PAZ,VIACHA,0208010140,2018-04-25,15330,4,PRAXIS QUIMICA
9002,LA PAZ,EL ALTO,0201041188,2018-04-25,15411,4,PANADERIA VIRGEN DE COPACABANA
9003,TARIJA,CERCADO,0601010097,2018-04-26,15112,3,MATADERO DE POLLOS ANDALUZ
9004,LA PAZ,EL ALTO,0201040247,2018-04-26,24111,3,3H INDUSTRIALES S.R.L.
9005,COCHABAMBA,COLCAPIRHUA,0309050305,2018-04-27,15499,4,CAOS S.R.L.
9006,LA PAZ,VIACHA,0208010048,2018-04-27,26942,4,CALERA PAIRO
9007,LA PAZ,EL ALTO,0201043608,2018-04-27,28920,4,?MATRI GAS?
9008,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701010358,2018-04-27,15330,4,NUTRIPEC-NUTRICION Y SANIDAD PECUARIA
9009,LA PAZ,VIACHA,0208010006,2018-04-30,26930,3,CERAMITECH S.R.L.
9010,BENI,TRINIDAD,0801010151,2018-04-30,15419,4,PASTELERIA LE MOUSSE COFFE
9011,BENI,TRINIDAD,0801010150,2018-04-30,20220,4,INDUSTRIA MADERERA VELASCO HNOS. ENMAVEL S.R.L.
9012,ORURO,ORURO,0401010147,2018-05-01,15411,4,"PLANIFICADORA ""FREED"""
9013,COCHABAMBA,COLCAPIRHUA,0309050319,2018-05-02,15330,4,"ELABORACION DE ALIMENTO BALANCEADO PARA POLLO MOLINO ""JOSE  LUIS SEJAS"""
9014,LA PAZ,EL ALTO,0201043609,2018-05-03,28920,4,"TORNERIA ""SAN PABLO"""
9015,COCHABAMBA,COLCAPIRHUA,0309050224,2018-05-03,19203,4,RUBAIR
9016,COCHABAMBA,COLCAPIRHUA,0309050224,2018-05-03,25190,4,RUBAIR
9017,TARIJA,CERCADO,0601010583,2018-05-04,22210,4,IMPRENTA GRUPO VIDSACO PRINT
9018,ORURO,ORURO,0401010842,2018-05-04,15411,4,"PANADERIA ""GABRIEL"""
9019,LA PAZ,EL ALTO,0201040410,2018-05-04,17113,4,MODA TEXTIL DE COLORES S.R.L
9020,LA PAZ,EL ALTO,0201043610,2018-05-04,15491,4,COOPERATIVA AGRICOLA VILLA ORIENTE LTDA.
9021,TARIJA,CERCADO,0601010582,2018-05-04,28920,4,TORNERIA IRAHOLA
9022,LA PAZ,EL ALTO,0201043612,2018-05-07,37200,4,"""INNOVARLAST"" PLANTA PROCESADORA DE PLÁSTICO"
9023,LA PAZ,EL ALTO,0201043612,2018-05-07,25209,4,"""INNOVARLAST"" PLANTA PROCESADORA DE PLÁSTICO"
9024,ORURO,ORURO,0401010845,2018-05-07,28999,4,"CANALETAS DE ALUMINIO ""ARMANDO"""
9025,SANTA CRUZ,MONTERO,0710010597,2018-05-07,15202,4,PICOLECERIA DON BOCHO
9026,SANTA CRUZ,MONTERO,0710010599,2018-05-07,15419,4,REPOSTERIA TORTAS DELIA
9027,LA PAZ,EL ALTO,0201043611,2018-05-07,15411,4,PANADERIA AUGUSTO
9028,LA PAZ,EL ALTO,0201042582,2018-05-07,15411,4,PANADERIA D&D
9029,SANTA CRUZ,MONTERO,0710010598,2018-05-07,15419,4,REPOSTERIA KEILA
9030,ORURO,ORURO,0401010843,2018-05-07,20220,4,"CARPINTERIA ""PENIEL"""
9031,ORURO,ORURO,0401010844,2018-05-07,20220,4,"CARPINTERIA ""GUTIERREZ"""
9032,COCHABAMBA,COCHABAMBA,0301011028,2018-05-08,20220,4,BARRACA ANDRES RIOS CAMACHO
9033,TARIJA,CERCADO,0601010553,2018-05-08,22210,4,"IMPRENTA ""GRUPO VIDSACO PRINT"""
9034,SANTA CRUZ,LA GUARDIA,0070104064,2018-05-09,28110,4,TORNERIA LA GUARDIA
9035,LA PAZ,EL ALTO,0201043613,2018-05-09,15419,4,"""PANADERIA PRIMITIVA"""
9036,LA PAZ,EL ALTO,0201043613,2018-05-09,15411,4,"""PANADERIA PRIMITIVA"""
9037,LA PAZ,EL ALTO,0201043614,2018-05-09,26950,3,COVAPAL S.R.L.
9038,LA PAZ,EL ALTO,0201042429,2018-05-09,15411,4,Horno de Panificación ?RONALD?
9039,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011254,2018-05-10,25209,4,SOGAS BUFALO SANTA CRUZ S.R.L
9040,COCHABAMBA,SACABA,0310010586,2018-05-10,25209,4,"FABRICA DE PLASTOFORMO ""CONCRETENSA"""
9041,SANTA CRUZ,MONTERO,0710010602,2018-05-11,15112,4,FAENEADORA FILOMENA
9042,LA PAZ,EL ALTO,0201041681,2018-05-11,25202,4,"ELABORACION DE REFRESCOS CON ESENCIAS ARTIFICIALES ""EMBOTELLADORA MUNDIAL"""
9043,LA PAZ,EL ALTO,0201041681,2018-05-11,15541,4,"ELABORACION DE REFRESCOS CON ESENCIAS ARTIFICIALES ""EMBOTELLADORA MUNDIAL"""
9044,LA PAZ,EL ALTO,0201041681,2018-05-11,15543,4,"ELABORACION DE REFRESCOS CON ESENCIAS ARTIFICIALES ""EMBOTELLADORA MUNDIAL"""
9045,LA PAZ,EL ALTO,0201043615,2018-05-11,15411,4,"HORNO DE PANIFICACION ""EMANUEL?"
9046,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011128,2018-05-14,15202,4,"FABRICA DE HELADOS ""VACA FRIA"""
9047,LA PAZ,EL ALTO,0201043616,2018-05-14,15411,4,"PANADERÌA ""PETRONA"""
9048,COCHABAMBA,COCHABAMBA,0301011029,2018-05-14,28920,4,ECOMOTORGAS
9049,LA PAZ,EL ALTO,0201043617,2018-05-14,28110,4,TALLER DE CERRAJERIA D&F SUPER METAL
9050,LA PAZ,EL ALTO,0201043618,2018-05-15,28920,4,MENAGAS
9051,SANTA CRUZ,MONTERO,0710010596,2018-05-15,20100,4,BARRACA PALO MARIA
9052,LA PAZ,EL ALTO,0201043872,2018-05-15,28920,4,RIOS DIESEL GAS SUCURSAL I
9053,LA PAZ,EL ALTO,0201043618,2018-05-15,34300,4,MENAGAS
9054,LA PAZ,EL ALTO,0201042359,2018-05-15,26950,3,CONSTRUCTORA LOSECRET
9055,COCHABAMBA,TIQUIPAYA,0309030137,2018-05-15,15314,4,ABN S.R.L.
9056,SANTA CRUZ,MONTERO,0710010601,2018-05-15,15312,4,"INGENIO ARROCERO ""LA PERLA DEL ORIENTE"""
9057,LA PAZ,EL ALTO,0201042471,2018-05-15,18101,4,ZETEX - ZEGARRA TEXTILES S.R.L.
9058,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001865,2018-05-16,15411,4,PANADERIA AMADOR QUISPE MAMANI
9059,LA PAZ,VIACHA,0208010116,2018-05-16,26930,3,CERAMICA JIMENEZ S.R.L.
9060,BENI,TRINIDAD,0801010160,2018-05-16,15411,4,PANADERIA BENI
9061,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001864,2018-05-16,15411,4,PANADERIA DON EDGAR
9062,SANTA CRUZ,YAPACANI,0704030010,2018-05-16,15312,4,INGENIO ARROCERO LA ESPIGA II
9063,LA PAZ,VIACHA,0208010115,2018-05-16,24210,3,FERTILIZANTES DE LOS ANDES S.R.L.
9064,BENI,TRINIDAD,0801010161,2018-05-16,15411,4,PANADERIA DELY
9065,COCHABAMBA,COCHABAMBA,0301011030,2018-05-17,17120,4,LAVANDERIA DE JEANS JOSSUE
9066,LA PAZ,EL ALTO,0201043619,2018-05-18,26950,3,ARQUITRACO
9067,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001866,2018-05-18,15411,4,PANADERIA LUCY CALLISAYA WITHO
9068,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001867,2018-05-18,15411,4,PANADERIA PORFIRIO QUISPE HUANCA
9069,POTOSI,POTOSI,0501010137,2018-05-19,15419,4,PANADERIA SUPERSUR
9070,LA PAZ,EL ALTO,0201043621,2018-05-21,15411,4,PANADERIA CHOQUE
9071,TARIJA,CERCADO,0601010585,2018-05-21,15314,4,UNIDAD PRODUCTIVA LA LIBELULA
9072,LA PAZ,VIACHA,0208010280,2018-05-21,37200,4,BLOQUES ECOLOGICOS L.C.
9073,LA PAZ,EL ALTO,0201043622,2018-05-21,28920,4,"""FRANZ - GAS"""
9074,LA PAZ,EL ALTO,0201043620,2018-05-21,28920,4,"TALLER IMCRUZ ""PDI"""
9075,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001868,2018-05-21,15411,4,"PANADERIA ""PAULINO CHAVEZ"""
9076,CHUQUISACA,SUCRE,0101010174,2018-05-22,20100,4,BARRACA SAN JUAN DE DIOS
9077,ORURO,ORURO,0401010846,2018-05-22,15411,4,"PANADERIA ""ADONAI"""
9078,BENI,TRINIDAD,0801010162,2018-05-22,15419,4,PASTELERIA DULCES DESEOS
9079,LA PAZ,EL ALTO,0201043624,2018-05-23,20220,4,BARRACA TAYLER
9080,LA PAZ,EL ALTO,0201043625,2018-05-23,20220,4,BARRACA LAS GEMELAS
9081,LA PAZ,EL ALTO,0201043623,2018-05-23,20220,4,"BARRACA ""EL TREBOL"""
9082,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001869,2018-05-23,15411,4,PANADERIA WILY SARMIENTO QUISPE
9083,LA PAZ,EL ALTO,0201043626,2018-05-24,37200,4,"RECICLADORA ""CESPEDES"""
9084,COCHABAMBA,COLCAPIRHUA,0309050192,2018-05-25,31100,4,INDETROMEC SALGUERO
9085,LA PAZ,VIACHA,0208010167,2018-05-25,26950,3,PLANTA INDUSTRIAL VILIROCO
9086,LA PAZ,EL ALTO,0201041461,2018-05-25,28110,4,METAL MECÀNICA TEOFIERROS
9087,LA PAZ,VIACHA,0208010167,2018-05-25,25209,3,PLANTA INDUSTRIAL VILIROCO
9088,LA PAZ,EL ALTO,0201041153,2018-05-28,15419,4,"HORNO DE PANIFICACION ""LA ORUREÑA"""
9089,COCHABAMBA,SACABA,0310010587,2018-05-28,28920,3,INDUSTRIAS ELECTROMECANICAS FEMCO S.R.L
9090,COCHABAMBA,SACABA,0310010587,2018-05-28,31100,3,INDUSTRIAS ELECTROMECANICAS FEMCO S.R.L
9091,COCHABAMBA,SACABA,0310010587,2018-05-28,28110,3,INDUSTRIAS ELECTROMECANICAS FEMCO S.R.L
9092,LA PAZ,EL ALTO,0201041153,2018-05-28,15411,4,"HORNO DE PANIFICACION ""LA ORUREÑA"""
9093,LA PAZ,EL ALTO,0201043628,2018-05-28,26950,4,CONHORPREBOL
9094,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701010318,2018-05-28,17120,4,LAVASECO UNIVERSAL LTDA
9095,LA PAZ,EL ALTO,0201041153,2018-05-28,15314,4,"HORNO DE PANIFICACION ""LA ORUREÑA"""
9096,LA PAZ,EL ALTO,0201043627,2018-05-28,20220,4,"BARRACA ""TOLA""·"
9097,LA PAZ,EL ALTO,0201043629,2018-05-29,20220,4,"BARRACA ""UNION"""
9098,TARIJA,CERCADO,0601010179,2018-05-29,26930,3,FABRICA BOLIVIANA DE CERAMICA SRL
9099,LA PAZ,EL ALTO,0201042076,2018-05-30,20220,4,"BARRACA ""EDWIN"""
9100,LA PAZ,EL ALTO,0201043631,2018-05-30,20220,4,"BARRACA ""UNION - JR"""
9101,LA PAZ,EL ALTO,0201043630,2018-05-30,28110,4,"TALLER DE CERRAJERIA ""METAL MECANICA LEON"""
9102,COCHABAMBA,SACABA,0310010588,2018-05-30,20220,4,"INDUSTRIA MADERERA ""RAMCO"""
9103,CHUQUISACA,SUCRE,0101010222,2018-05-30,26942,3,YESERIA WILLY MAMANI CRUZ
9104,ORURO,ORURO,0401010847,2018-05-30,15411,4,"PANIFICADORA ""MARCA"""
9105,SANTA CRUZ,MONTERO,0710010603,2018-06-01,29220,4,INGENIO ARROCERO Y MAESTRANZA MASSIEL
9106,CHUQUISACA,SUCRE,0101010072,2018-06-01,20220,4,MADERA LA ECONOMICA
9107,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001870,2018-06-01,20220,4,"TALLER DE CARPINTERIA ""SEGALES"""
9108,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001872,2018-06-01,15411,4,PANADERIA MARCIAL OLMEDO CRUZ
9109,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001871,2018-06-01,15411,4,PANADERIA FELIX APAZA LEDESMA
9110,SANTA CRUZ,MONTERO,0710010603,2018-06-01,15312,4,INGENIO ARROCERO Y MAESTRANZA MASSIEL
9111,LA PAZ,EL ALTO,0201041932,2018-06-01,15411,4,"PANADERIA ""TIBURCIO"""
9112,LA PAZ,EL ALTO,0201042188,2018-06-01,15411,4,"HORNO DE PANIFICACION ""MAMANI"""
9113,SANTA CRUZ,PORTACHUELO,0706010044,2018-06-01,15112,4,MATADERO VILLALBA
9114,LA PAZ,EL ALTO,0201043632,2018-06-01,28920,4,"CHAPERIA ""ITO"""
9115,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001870,2018-06-01,36101,4,"TALLER DE CARPINTERIA ""SEGALES"""
9116,LA PAZ,EL ALTO,0201041942,2018-06-05,20220,3,BOSQUE SUR S.R.L.
9117,LA PAZ,EL ALTO,0201041942,2018-06-05,20100,3,BOSQUE SUR S.R.L.
9118,LA PAZ,EL ALTO,0201043633,2018-06-06,31500,4,"GIGANTOGRAFIAS Y LETREROS ""DJ"""
9119,LA PAZ,EL ALTO,0201043634,2018-06-06,26950,4,SUPER BASS MIX
9120,CHUQUISACA,SUCRE,0101010361,2018-06-06,15311,4,MOLINO DE CEREALES DON BERNABE
9121,CHUQUISACA,SUCRE,0101010360,2018-06-06,15311,4,MOLINO DE CEREALES AYARACHI
9122,CHUQUISACA,SUCRE,0101010361,2018-06-06,15313,4,MOLINO DE CEREALES DON BERNABE
9123,CHUQUISACA,SUCRE,0101010360,2018-06-06,15313,4,MOLINO DE CEREALES AYARACHI
9124,COCHABAMBA,TIQUIPAYA,0309030138,2018-06-06,15330,4,inalvet industria de alimentos de uso veterinario
9125,ORURO,ORURO,0401010848,2018-06-06,36101,4,"CARPINTERIA ""VELIZ"""
9126,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001873,2018-06-06,15411,4,PANADERIA JESUS IGNACION CAYA OSCO
9127,COCHABAMBA,COCHABAMBA,0301010104,2018-06-07,25201,4,PLAXBURG SRL
9128,CHUQUISACA,SUCRE,0101010358,2018-06-07,15311,4,MOLIDO CHOQUE
9129,LA PAZ,EL ALTO,0201043637,2018-06-07,15411,4,"HORNO DE PANIFICACION ""PALOS BLANCOS"""
9130,CHUQUISACA,SUCRE,0101010363,2018-06-07,15311,4,MOLINO MAMANI
9131,CHUQUISACA,SUCRE,0101010358,2018-06-07,15313,4,MOLIDO CHOQUE
9132,CHUQUISACA,SUCRE,0101010364,2018-06-07,15313,4,MOLINO TABER
9133,CHUQUISACA,SUCRE,0101010364,2018-06-07,15311,4,MOLINO TABER
9134,BENI,TRINIDAD,0801010165,2018-06-07,15202,4,HELADERIA CENTERO
9135,LA PAZ,EL ALTO,0201043636,2018-06-07,28920,4,"MULTICENTRO PLAY GAS MPG ""SUCURSAL II"""
9136,BENI,TRINIDAD,0801010164,2018-06-07,15320,4,SERVICIO GASTRONOMICO
9137,CHUQUISACA,SUCRE,0101010359,2018-06-07,15313,4,MOLINO JANCKO
9138,CHUQUISACA,SUCRE,0101010363,2018-06-07,15313,4,MOLINO MAMANI
9139,LA PAZ,EL ALTO,0201043635,2018-06-07,15132,4,NUTRIMENTOS MAYBO  S.R.L
9140,LA PAZ,EL ALTO,0201043635,2018-06-07,15141,4,NUTRIMENTOS MAYBO  S.R.L
